id,measure,validated,id_cluster,id_sector,id_gap,id_ownership,id_risk,phase_id,id_phase_category
nh_153,"The presence of technical protection measures can trigger and sustain unrealistically high trust in public flood protection measures, especially if combined with lack of awareness about residual risk and reliance on social support in disaster situations. This can create false feelings of security, foster problem-avoiding behaviour and undermine the willingness of private actors (households, property owners) to take individual risk precaution measures. In part, investing heavily in protection infrastructure can inhibit autonomous adaptation action, increase dependency on public risk reduction measures, and create perverse incentives for people to settle in areas that are only temporarily safe (e. G. Flood embankments) or to remain in places and continue with activities that make them vulnerable in the case of a residual risk event happening. Counteracting these unintended effects requires clear communication of protection standards, safety levels, residual risk, and the limited effects of protection systems, in order to foster risk awareness, incentivise individual risk precaution measures and improve compliance with public risk reduction measures.",0,49,1,6,3,1,3,4
pf_66,"Funding system with bundled instruments for the regional planning of projects and measures in the action fields of protection forests, nature conservation, wildlife management, water management, infrastructure and recreation.",0,63,4,4,2,1,1,1
sp_5,"Lack of residual risk information for spatial planning and property owners: provision of technical basic information about areas exposed to residual risk (e. G. Floods with 300-year return intervals, or beyond) to spatial planning authorities, municipalities, planners and property owners; mandatory display and visualisation of residual risk information in spatial plans and maps, in particular at local level; public access to residual risk information to promote individual, private risk reduction measures.",0,2,3,7,2,2,1,1
sp_5,"Lack of residual risk information for spatial planning and property owners: provision of technical basic information about areas exposed to residual risk (e. G. Floods with 300-year return intervals, or beyond) to spatial planning authorities, municipalities, planners and property owners; mandatory display and visualisation of residual risk information in spatial plans and maps, in particular at local level; public access to residual risk information to promote individual, private risk reduction measures.",0,2,3,6,2,2,1,1
sp_5,"Lack of residual risk information for spatial planning and property owners: provision of technical basic information about areas exposed to residual risk (e. G. Floods with 300-year return intervals, or beyond) to spatial planning authorities, municipalities, planners and property owners; mandatory display and visualisation of residual risk information in spatial plans and maps, in particular at local level; public access to residual risk information to promote individual, private risk reduction measures.",0,2,3,7,2,2,2,2
sp_5,"Lack of residual risk information for spatial planning and property owners: provision of technical basic information about areas exposed to residual risk (e. G. Floods with 300-year return intervals, or beyond) to spatial planning authorities, municipalities, planners and property owners; mandatory display and visualisation of residual risk information in spatial plans and maps, in particular at local level; public access to residual risk information to promote individual, private risk reduction measures.",0,2,3,6,2,2,2,2
sp_5,"Lack of residual risk information for spatial planning and property owners: provision of technical basic information about areas exposed to residual risk (e. G. Floods with 300-year return intervals, or beyond) to spatial planning authorities, municipalities, planners and property owners; mandatory display and visualisation of residual risk information in spatial plans and maps, in particular at local level; public access to residual risk information to promote individual, private risk reduction measures.",0,2,3,7,2,2,4,3
sp_5,"Lack of residual risk information for spatial planning and property owners: provision of technical basic information about areas exposed to residual risk (e. G. Floods with 300-year return intervals, or beyond) to spatial planning authorities, municipalities, planners and property owners; mandatory display and visualisation of residual risk information in spatial plans and maps, in particular at local level; public access to residual risk information to promote individual, private risk reduction measures.",0,2,3,6,2,2,4,3
sp_9,"Developing and implementing legal requirements for flood-/hazard-proof building design in residual risk zones (building development plan, building law).",0,2,3,2,2,2,2,2
sp_9,"Developing and implementing legal requirements for flood-/hazard-proof building design in residual risk zones (building development plan, building law).",0,2,3,1,2,2,2,2
sp_17,"Supportive, active role of spatial planning in managing retreat and resettlement (in high-risk areas with returning damage events and limited feasibility of technical protection) and for relocation of high-risk uses and critical infrastructure.",1,4,3,8,5,2,1,1
sp_20,"Utilizing the potentials of local zoning plans, building development plans and building regulations to secure and activate space potentials for green and blue infrastructure on smaller scales within urban areas, including for rainwater and drought management (runoff, retention, infiltration, storage): legally based provisions for enabling and/or stipulating minimum shares of green, unsealed areas for rainwater retention and infiltration (at planning area level or building site level), maximum sealing percentages, requirements for desealing, areas for decentralized rainwater mangement, requirements for greening roofs, buildings and streets, etc.",0,5,3,1,3,2,1,1
sp_20,"Utilizing the potentials of local zoning plans, building development plans and building regulations to secure and activate space potentials for green and blue infrastructure on smaller scales within urban areas, including for rainwater and drought management (runoff, retention, infiltration, storage): legally based provisions for enabling and/or stipulating minimum shares of green, unsealed areas for rainwater retention and infiltration (at planning area level or building site level), maximum sealing percentages, requirements for desealing, areas for decentralized rainwater mangement, requirements for greening roofs, buildings and streets, etc.",0,5,3,2,3,2,1,1
sp_20,"Utilizing the potentials of local zoning plans, building development plans and building regulations to secure and activate space potentials for green and blue infrastructure on smaller scales within urban areas, including for rainwater and drought management (runoff, retention, infiltration, storage): legally based provisions for enabling and/or stipulating minimum shares of green, unsealed areas for rainwater retention and infiltration (at planning area level or building site level), maximum sealing percentages, requirements for desealing, areas for decentralized rainwater mangement, requirements for greening roofs, buildings and streets, etc.",0,5,3,1,3,2,2,2
sp_20,"Utilizing the potentials of local zoning plans, building development plans and building regulations to secure and activate space potentials for green and blue infrastructure on smaller scales within urban areas, including for rainwater and drought management (runoff, retention, infiltration, storage): legally based provisions for enabling and/or stipulating minimum shares of green, unsealed areas for rainwater retention and infiltration (at planning area level or building site level), maximum sealing percentages, requirements for desealing, areas for decentralized rainwater mangement, requirements for greening roofs, buildings and streets, etc.",0,5,3,2,3,2,2,2
sp_22,"Designating natural flood runoff areas, flood retention areas, areas for controlled flooding in cases of emergency, and other areas with hazard-protective functions and keeping them clear of settlement development at all planning levels. This requires designating such areas as priority, precautionary or reservation zones in regional and inter-municipal plans, and defining clear, strict and legally binding restrictions for zoning, building, and other intense uses that might conflict with their runoff or retention functions at local planning level.",0,6,3,1,5,2,1,1
sp_22,"Designating natural flood runoff areas, flood retention areas, areas for controlled flooding in cases of emergency, and other areas with hazard-protective functions and keeping them clear of settlement development at all planning levels. This requires designating such areas as priority, precautionary or reservation zones in regional and inter-municipal plans, and defining clear, strict and legally binding restrictions for zoning, building, and other intense uses that might conflict with their runoff or retention functions at local planning level.",0,6,3,2,5,2,1,1
sp_22,"Designating natural flood runoff areas, flood retention areas, areas for controlled flooding in cases of emergency, and other areas with hazard-protective functions and keeping them clear of settlement development at all planning levels. This requires designating such areas as priority, precautionary or reservation zones in regional and inter-municipal plans, and defining clear, strict and legally binding restrictions for zoning, building, and other intense uses that might conflict with their runoff or retention functions at local planning level.",0,6,3,5,5,2,1,1
sp_23,Instruments and models for adapted land management in flood runoff and retention areas in order to safeguard fulfillment of their protective functions.,0,6,3,8,2,2,1,1
sp_23,Instruments and models for adapted land management in flood runoff and retention areas in order to safeguard fulfillment of their protective functions.,0,6,3,4,2,2,1,1
sp_24,"Restoration of floodplain ecosystems: utilizing mutual synergies in implementing measures for ecological river enhancement (water framework directive), nature restoration (restoration directive), and flood control (floods directive).",0,6,3,1,1,2,1,1
sp_24,"Restoration of floodplain ecosystems: utilizing mutual synergies in implementing measures for ecological river enhancement (water framework directive), nature restoration (restoration directive), and flood control (floods directive).",0,6,3,1,2,2,1,1
sp_27,"Provision of basic technical information about pluvial flood risks (surface water maps, drainage areas, surface runoff pathways, hazard index maps, etc. ), Especially considering climate change, for spatial planning. Addressing urban drainage and flooding in local climate adaptation plans. Giving public access to such hazard assessments to increase risk awareness and risk preparedness of municipalities, property owners, and citizens.",1,8,3,7,2,2,1,1
sp_27,"Provision of basic technical information about pluvial flood risks (surface water maps, drainage areas, surface runoff pathways, hazard index maps, etc. ), Especially considering climate change, for spatial planning. Addressing urban drainage and flooding in local climate adaptation plans. Giving public access to such hazard assessments to increase risk awareness and risk preparedness of municipalities, property owners, and citizens.",1,8,3,6,2,2,1,1
sp_27,"Provision of basic technical information about pluvial flood risks (surface water maps, drainage areas, surface runoff pathways, hazard index maps, etc. ), Especially considering climate change, for spatial planning. Addressing urban drainage and flooding in local climate adaptation plans. Giving public access to such hazard assessments to increase risk awareness and risk preparedness of municipalities, property owners, and citizens.",1,8,3,1,2,2,1,1
sp_28,"Pluvial flood hazards are still a regulatory gap in many planning laws: planning legislation should allow, or require, restrictions and conditionalities for the zoning of building land and the issuing of building permits in areas exposed to pluvial flood hazards.",1,8,3,2,2,2,1,1
sp_29,Storm water runoff infrastructure in urban areas is often inadequate to current and predicted rainfall intensities. Statutory requirements for adjusted design of buildings and object-related protection measures in areas exposed to surface runoff are needed and should be addressed by urban adaptation plans.,1,8,3,2,3,2,1,1
sp_29,Storm water runoff infrastructure in urban areas is often inadequate to current and predicted rainfall intensities. Statutory requirements for adjusted design of buildings and object-related protection measures in areas exposed to surface runoff are needed and should be addressed by urban adaptation plans.,1,8,3,1,3,2,1,1
sp_29,Storm water runoff infrastructure in urban areas is often inadequate to current and predicted rainfall intensities. Statutory requirements for adjusted design of buildings and object-related protection measures in areas exposed to surface runoff are needed and should be addressed by urban adaptation plans.,1,8,3,4,3,2,1,1
sp_29,Storm water runoff infrastructure in urban areas is often inadequate to current and predicted rainfall intensities. Statutory requirements for adjusted design of buildings and object-related protection measures in areas exposed to surface runoff are needed and should be addressed by urban adaptation plans.,1,8,3,2,3,2,2,2
sp_29,Storm water runoff infrastructure in urban areas is often inadequate to current and predicted rainfall intensities. Statutory requirements for adjusted design of buildings and object-related protection measures in areas exposed to surface runoff are needed and should be addressed by urban adaptation plans.,1,8,3,1,3,2,2,2
sp_29,Storm water runoff infrastructure in urban areas is often inadequate to current and predicted rainfall intensities. Statutory requirements for adjusted design of buildings and object-related protection measures in areas exposed to surface runoff are needed and should be addressed by urban adaptation plans.,1,8,3,4,3,2,2,2
sp_30,"Intensifying application of measures for prevention of pluvial flood risk in local planning instruments: designation of free spaces for runoff pathways, areas for nature-based rainwater drainage and infiltration, water retention areas, drainage concepts as part of building development plans, etc. Securing in a timely way the urban spaces needed for implementation of such measures is crucial.",1,8,3,1,3,2,1,1
sp_30,"Intensifying application of measures for prevention of pluvial flood risk in local planning instruments: designation of free spaces for runoff pathways, areas for nature-based rainwater drainage and infiltration, water retention areas, drainage concepts as part of building development plans, etc. Securing in a timely way the urban spaces needed for implementation of such measures is crucial.",1,8,3,4,3,2,1,1
sp_30,"Intensifying application of measures for prevention of pluvial flood risk in local planning instruments: designation of free spaces for runoff pathways, areas for nature-based rainwater drainage and infiltration, water retention areas, drainage concepts as part of building development plans, etc. Securing in a timely way the urban spaces needed for implementation of such measures is crucial.",1,8,3,1,3,2,2,2
sp_30,"Intensifying application of measures for prevention of pluvial flood risk in local planning instruments: designation of free spaces for runoff pathways, areas for nature-based rainwater drainage and infiltration, water retention areas, drainage concepts as part of building development plans, etc. Securing in a timely way the urban spaces needed for implementation of such measures is crucial.",1,8,3,4,3,2,2,2
sp_31,"High degrees of sealed soils in urban areas cause a significant increase in risk of pluvial flooding (plus in heat stress) and reduce area potentials for natural drainage, infiltration and storage of rainwater. This calls for new regulations and measures to avoid new soil sealing and to promote de-sealing: i) provisions in building development plans for determining maximum sealing degrees, minimum shares of unsealed areas capable of rainwater infiltration, desealing potentials, sealing bans, or desealing commandments; ii) sealing fees or desealing rewards; iii) integrating incentives for desealing in subsidy schemes for housing, restoration and village renewal; iv) upper thresholds for sealed car parking spaces (residential homes, retail centres).",1,8,3,2,5,2,1,1
sp_31,"High degrees of sealed soils in urban areas cause a significant increase in risk of pluvial flooding (plus in heat stress) and reduce area potentials for natural drainage, infiltration and storage of rainwater. This calls for new regulations and measures to avoid new soil sealing and to promote de-sealing: i) provisions in building development plans for determining maximum sealing degrees, minimum shares of unsealed areas capable of rainwater infiltration, desealing potentials, sealing bans, or desealing commandments; ii) sealing fees or desealing rewards; iii) integrating incentives for desealing in subsidy schemes for housing, restoration and village renewal; iv) upper thresholds for sealed car parking spaces (residential homes, retail centres).",1,8,3,1,5,2,1,1
sp_34,"Need to develop and establish (financial) compensation models and mechanisms between municipalities for coping with asymmetric distribution of burdens and benefits of land provision for risk prevention in a solidary way (e. G. , Upstream-downstream problem in flood risk management), e. G. By means of inter-municipal fiscal transfer.",0,9,3,8,2,2,1,1
sp_34,"Need to develop and establish (financial) compensation models and mechanisms between municipalities for coping with asymmetric distribution of burdens and benefits of land provision for risk prevention in a solidary way (e. G. , Upstream-downstream problem in flood risk management), e. G. By means of inter-municipal fiscal transfer.",0,9,3,1,2,2,1,1
sp_34,"Need to develop and establish (financial) compensation models and mechanisms between municipalities for coping with asymmetric distribution of burdens and benefits of land provision for risk prevention in a solidary way (e. G. , Upstream-downstream problem in flood risk management), e. G. By means of inter-municipal fiscal transfer.",0,9,3,4,2,2,1,1
cp_31,"Problems were caused by unregulated banks of watercourses and inappropriate storage of wood and hay along watercourses. For better watercourse conditions, the management of watercourses should be transferred from the national to the regional or local level, with financial support for these activities, including constant and up-to-date field control.",1,28,2,5,2,2,3,4
cp_31,"Problems were caused by unregulated banks of watercourses and inappropriate storage of wood and hay along watercourses. For better watercourse conditions, the management of watercourses should be transferred from the national to the regional or local level, with financial support for these activities, including constant and up-to-date field control.",1,28,2,8,2,2,3,4
cp_45,Checking concepts for operations during extreme precipitation and flash floods for effectiveness.,0,30,2,3,3,2,4,3
cp_45,Checking concepts for operations during extreme precipitation and flash floods for effectiveness.,0,30,2,3,3,2,6,3
cp_48,"Provision of probabilistic weather forecasts during response phase incl. Instructions how to read them. This is to respond to gaps such as the availability of decision support tools (e. G. Webgis, information sharing platforms, checklists) in the response phase.",1,30,2,7,2,2,4,3
cp_48,"Provision of probabilistic weather forecasts during response phase incl. Instructions how to read them. This is to respond to gaps such as the availability of decision support tools (e. G. Webgis, information sharing platforms, checklists) in the response phase.",1,30,2,4,2,2,4,3
cp_65,"Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",1,31,2,7,2,2,4,3
cp_65,"Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",1,31,2,4,2,2,4,3
cp_65,"Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",1,31,2,7,2,2,3,4
cp_65,"Forecasting methods need to show ‘what weather will cause’ instead of ‘what weather will be’. This is because of the limited ability of existing preparedness tools to predict impacts (of weather events) on the territory. Here, the challenge is to develop improved forecasting and nowcasting methods, based on enhanced and more systematic monitoring and risk assessment, and to safeguard that available and advanced tools and data are actually used in an active way to take preventive actions.",1,31,2,4,2,2,3,4
cp_69,A standardized procedure is missing for how authorities and civil protection organizations shall deal with extreme weather warnings and results of nowcasting. This complicates making effective decisions during the response phase.,1,31,2,8,2,2,3,4
cp_78,"Education and trainings on how to work with probabilistic weather forecasts, and how to communicate their interpretation to response forces. Here, new knowedge needs to be integrated into existing tools.",1,32,2,4,3,2,3,4
cp_78,"Education and trainings on how to work with probabilistic weather forecasts, and how to communicate their interpretation to response forces. Here, new knowedge needs to be integrated into existing tools.",1,32,2,7,3,2,3,4
cp_103,Obligatory natural hazard insurance.,0,34,2,1,2,2,4,3
cp_103,Obligatory natural hazard insurance.,0,34,2,2,2,2,4,3
cp_103,Obligatory natural hazard insurance.,0,34,2,1,2,2,8,2
cp_103,Obligatory natural hazard insurance.,0,34,2,2,2,2,8,2
cp_105,Development of a european risk transfer mechanism.,0,34,2,1,1,2,4,3
cp_105,Development of a european risk transfer mechanism.,0,34,2,8,1,2,4,3
cp_105,Development of a european risk transfer mechanism.,0,34,2,1,1,2,8,2
cp_105,Development of a european risk transfer mechanism.,0,34,2,8,1,2,8,2
cp_107,"In austria, damages caused by natural hazards such as flooding or debris flows are only partially covered by insurance, and relevant information is usually not available.",1,34,2,1,2,2,4,3
cp_107,"In austria, damages caused by natural hazards such as flooding or debris flows are only partially covered by insurance, and relevant information is usually not available.",1,34,2,4,2,2,4,3
cp_107,"In austria, damages caused by natural hazards such as flooding or debris flows are only partially covered by insurance, and relevant information is usually not available.",1,34,2,1,2,2,8,2
cp_107,"In austria, damages caused by natural hazards such as flooding or debris flows are only partially covered by insurance, and relevant information is usually not available.",1,34,2,4,2,2,8,2
nh_2,"Missing or limited accuracy of predictions for small-scale events, including in particular for precipitation in mountainous terrain. Improving accuracy and reliability of event predictions, in particular for smaller torrents, rainfall intensity and location of thunderstorms, rainstorm cells, strong winds, and peak discharges. Warning maps need increased spatial resolution to provide more precise data (e. G. Flow rates of smaller torrents) and spatially explicit warnings with high positional accuracy for local response forces, e. G. To enhance road safety.",1,40,1,7,2,2,4,3
nh_17,"Need for reforms of risk transfer mechanisms, particularly with regard to private properties. Missing mandatory building insurance is a key driver of economic vulnerability. E. G. In austria, damages caused by natural hazards such as flooding or debris flows are only partially covered by insurance, and relevant information is usually not available. Compulsory, uniform flood and natural hazard insurance models (as in switzerland) that are rooted in solidarity principles, i. E. Mandatory insurance of the respective owners against natural hazards, has potential to overcome constraints of private voluntary insurance systems and maladaptive, pervert incentives of public disaster relief funds models. Together with short-term liquidity options like kontokorrent loans, this could reduce financial vulnerability. Compulsory insurance also can have supportive effects in the context of increased personal precautions.",1,41,1,1,2,2,4,3
nh_17,"Need for reforms of risk transfer mechanisms, particularly with regard to private properties. Missing mandatory building insurance is a key driver of economic vulnerability. E. G. In austria, damages caused by natural hazards such as flooding or debris flows are only partially covered by insurance, and relevant information is usually not available. Compulsory, uniform flood and natural hazard insurance models (as in switzerland) that are rooted in solidarity principles, i. E. Mandatory insurance of the respective owners against natural hazards, has potential to overcome constraints of private voluntary insurance systems and maladaptive, pervert incentives of public disaster relief funds models. Together with short-term liquidity options like kontokorrent loans, this could reduce financial vulnerability. Compulsory insurance also can have supportive effects in the context of increased personal precautions.",1,41,1,1,2,2,8,2
nh_19,"Insurance systems, in particular such based on the private insurance market, are increasingly under pressure due to rising flood risk. According to projections, several european regions could face an adaptation tipping point in the long run beyond which the uptake of flood insurance will be too low for a viable system. Limits to the viability of (market-based) insurance systems can result from constraints to premium ratings and from constraints on maximizing coverage: • due to climate change and the urbanization of floodplains, insurers are already experiencing or anticipating increasing risk and will be forced to raise their premium ratings. Higher premiums may cause increased unaffordability for low-income groups and an overall decreased demand, decreasing the financial viability of insurance programs. For some insurers, market conditions have already become unattractive because their climate risk exposure has risen and their consumers are unwilling or unable to pay higher premiums. • Related to unaffordibility is a partly too low insurance market penetration, i. E. A too small percentage of policy holders in the total population of exposed households. For example, the market penetration in europe varies across different insurance systems in europe from up to 100% in the mandatory system in france to very low penetration rates of 10-25% in the voluntary private insurance system in austria. A flood insurance scheme with a market penetration of <25% is regarded as economically unviable. Overcoming these constraints may require that governments step in by introducing forms of public insurance or ad hoc publicly funded compensation programmes.",0,41,1,1,1,2,4,3
nh_19,"Insurance systems, in particular such based on the private insurance market, are increasingly under pressure due to rising flood risk. According to projections, several european regions could face an adaptation tipping point in the long run beyond which the uptake of flood insurance will be too low for a viable system. Limits to the viability of (market-based) insurance systems can result from constraints to premium ratings and from constraints on maximizing coverage: • due to climate change and the urbanization of floodplains, insurers are already experiencing or anticipating increasing risk and will be forced to raise their premium ratings. Higher premiums may cause increased unaffordability for low-income groups and an overall decreased demand, decreasing the financial viability of insurance programs. For some insurers, market conditions have already become unattractive because their climate risk exposure has risen and their consumers are unwilling or unable to pay higher premiums. • Related to unaffordibility is a partly too low insurance market penetration, i. E. A too small percentage of policy holders in the total population of exposed households. For example, the market penetration in europe varies across different insurance systems in europe from up to 100% in the mandatory system in france to very low penetration rates of 10-25% in the voluntary private insurance system in austria. A flood insurance scheme with a market penetration of <25% is regarded as economically unviable. Overcoming these constraints may require that governments step in by introducing forms of public insurance or ad hoc publicly funded compensation programmes.",0,41,1,1,2,2,4,3
nh_19,"Insurance systems, in particular such based on the private insurance market, are increasingly under pressure due to rising flood risk. According to projections, several european regions could face an adaptation tipping point in the long run beyond which the uptake of flood insurance will be too low for a viable system. Limits to the viability of (market-based) insurance systems can result from constraints to premium ratings and from constraints on maximizing coverage: • due to climate change and the urbanization of floodplains, insurers are already experiencing or anticipating increasing risk and will be forced to raise their premium ratings. Higher premiums may cause increased unaffordability for low-income groups and an overall decreased demand, decreasing the financial viability of insurance programs. For some insurers, market conditions have already become unattractive because their climate risk exposure has risen and their consumers are unwilling or unable to pay higher premiums. • Related to unaffordibility is a partly too low insurance market penetration, i. E. A too small percentage of policy holders in the total population of exposed households. For example, the market penetration in europe varies across different insurance systems in europe from up to 100% in the mandatory system in france to very low penetration rates of 10-25% in the voluntary private insurance system in austria. A flood insurance scheme with a market penetration of <25% is regarded as economically unviable. Overcoming these constraints may require that governments step in by introducing forms of public insurance or ad hoc publicly funded compensation programmes.",0,41,1,2,1,2,4,3
nh_19,"Insurance systems, in particular such based on the private insurance market, are increasingly under pressure due to rising flood risk. According to projections, several european regions could face an adaptation tipping point in the long run beyond which the uptake of flood insurance will be too low for a viable system. Limits to the viability of (market-based) insurance systems can result from constraints to premium ratings and from constraints on maximizing coverage: • due to climate change and the urbanization of floodplains, insurers are already experiencing or anticipating increasing risk and will be forced to raise their premium ratings. Higher premiums may cause increased unaffordability for low-income groups and an overall decreased demand, decreasing the financial viability of insurance programs. For some insurers, market conditions have already become unattractive because their climate risk exposure has risen and their consumers are unwilling or unable to pay higher premiums. • Related to unaffordibility is a partly too low insurance market penetration, i. E. A too small percentage of policy holders in the total population of exposed households. For example, the market penetration in europe varies across different insurance systems in europe from up to 100% in the mandatory system in france to very low penetration rates of 10-25% in the voluntary private insurance system in austria. A flood insurance scheme with a market penetration of <25% is regarded as economically unviable. Overcoming these constraints may require that governments step in by introducing forms of public insurance or ad hoc publicly funded compensation programmes.",0,41,1,2,2,2,4,3
nh_19,"Insurance systems, in particular such based on the private insurance market, are increasingly under pressure due to rising flood risk. According to projections, several european regions could face an adaptation tipping point in the long run beyond which the uptake of flood insurance will be too low for a viable system. Limits to the viability of (market-based) insurance systems can result from constraints to premium ratings and from constraints on maximizing coverage: • due to climate change and the urbanization of floodplains, insurers are already experiencing or anticipating increasing risk and will be forced to raise their premium ratings. Higher premiums may cause increased unaffordability for low-income groups and an overall decreased demand, decreasing the financial viability of insurance programs. For some insurers, market conditions have already become unattractive because their climate risk exposure has risen and their consumers are unwilling or unable to pay higher premiums. • Related to unaffordibility is a partly too low insurance market penetration, i. E. A too small percentage of policy holders in the total population of exposed households. For example, the market penetration in europe varies across different insurance systems in europe from up to 100% in the mandatory system in france to very low penetration rates of 10-25% in the voluntary private insurance system in austria. A flood insurance scheme with a market penetration of <25% is regarded as economically unviable. Overcoming these constraints may require that governments step in by introducing forms of public insurance or ad hoc publicly funded compensation programmes.",0,41,1,4,1,2,4,3
nh_19,"Insurance systems, in particular such based on the private insurance market, are increasingly under pressure due to rising flood risk. According to projections, several european regions could face an adaptation tipping point in the long run beyond which the uptake of flood insurance will be too low for a viable system. Limits to the viability of (market-based) insurance systems can result from constraints to premium ratings and from constraints on maximizing coverage: • due to climate change and the urbanization of floodplains, insurers are already experiencing or anticipating increasing risk and will be forced to raise their premium ratings. Higher premiums may cause increased unaffordability for low-income groups and an overall decreased demand, decreasing the financial viability of insurance programs. For some insurers, market conditions have already become unattractive because their climate risk exposure has risen and their consumers are unwilling or unable to pay higher premiums. • Related to unaffordibility is a partly too low insurance market penetration, i. E. A too small percentage of policy holders in the total population of exposed households. For example, the market penetration in europe varies across different insurance systems in europe from up to 100% in the mandatory system in france to very low penetration rates of 10-25% in the voluntary private insurance system in austria. A flood insurance scheme with a market penetration of <25% is regarded as economically unviable. Overcoming these constraints may require that governments step in by introducing forms of public insurance or ad hoc publicly funded compensation programmes.",0,41,1,4,2,2,4,3
nh_19,"Insurance systems, in particular such based on the private insurance market, are increasingly under pressure due to rising flood risk. According to projections, several european regions could face an adaptation tipping point in the long run beyond which the uptake of flood insurance will be too low for a viable system. Limits to the viability of (market-based) insurance systems can result from constraints to premium ratings and from constraints on maximizing coverage: • due to climate change and the urbanization of floodplains, insurers are already experiencing or anticipating increasing risk and will be forced to raise their premium ratings. Higher premiums may cause increased unaffordability for low-income groups and an overall decreased demand, decreasing the financial viability of insurance programs. For some insurers, market conditions have already become unattractive because their climate risk exposure has risen and their consumers are unwilling or unable to pay higher premiums. • Related to unaffordibility is a partly too low insurance market penetration, i. E. A too small percentage of policy holders in the total population of exposed households. For example, the market penetration in europe varies across different insurance systems in europe from up to 100% in the mandatory system in france to very low penetration rates of 10-25% in the voluntary private insurance system in austria. A flood insurance scheme with a market penetration of <25% is regarded as economically unviable. Overcoming these constraints may require that governments step in by introducing forms of public insurance or ad hoc publicly funded compensation programmes.",0,41,1,1,1,2,8,2
nh_19,"Insurance systems, in particular such based on the private insurance market, are increasingly under pressure due to rising flood risk. According to projections, several european regions could face an adaptation tipping point in the long run beyond which the uptake of flood insurance will be too low for a viable system. Limits to the viability of (market-based) insurance systems can result from constraints to premium ratings and from constraints on maximizing coverage: • due to climate change and the urbanization of floodplains, insurers are already experiencing or anticipating increasing risk and will be forced to raise their premium ratings. Higher premiums may cause increased unaffordability for low-income groups and an overall decreased demand, decreasing the financial viability of insurance programs. For some insurers, market conditions have already become unattractive because their climate risk exposure has risen and their consumers are unwilling or unable to pay higher premiums. • Related to unaffordibility is a partly too low insurance market penetration, i. E. A too small percentage of policy holders in the total population of exposed households. For example, the market penetration in europe varies across different insurance systems in europe from up to 100% in the mandatory system in france to very low penetration rates of 10-25% in the voluntary private insurance system in austria. A flood insurance scheme with a market penetration of <25% is regarded as economically unviable. Overcoming these constraints may require that governments step in by introducing forms of public insurance or ad hoc publicly funded compensation programmes.",0,41,1,1,2,2,8,2
nh_19,"Insurance systems, in particular such based on the private insurance market, are increasingly under pressure due to rising flood risk. According to projections, several european regions could face an adaptation tipping point in the long run beyond which the uptake of flood insurance will be too low for a viable system. Limits to the viability of (market-based) insurance systems can result from constraints to premium ratings and from constraints on maximizing coverage: • due to climate change and the urbanization of floodplains, insurers are already experiencing or anticipating increasing risk and will be forced to raise their premium ratings. Higher premiums may cause increased unaffordability for low-income groups and an overall decreased demand, decreasing the financial viability of insurance programs. For some insurers, market conditions have already become unattractive because their climate risk exposure has risen and their consumers are unwilling or unable to pay higher premiums. • Related to unaffordibility is a partly too low insurance market penetration, i. E. A too small percentage of policy holders in the total population of exposed households. For example, the market penetration in europe varies across different insurance systems in europe from up to 100% in the mandatory system in france to very low penetration rates of 10-25% in the voluntary private insurance system in austria. A flood insurance scheme with a market penetration of <25% is regarded as economically unviable. Overcoming these constraints may require that governments step in by introducing forms of public insurance or ad hoc publicly funded compensation programmes.",0,41,1,2,1,2,8,2
nh_19,"Insurance systems, in particular such based on the private insurance market, are increasingly under pressure due to rising flood risk. According to projections, several european regions could face an adaptation tipping point in the long run beyond which the uptake of flood insurance will be too low for a viable system. Limits to the viability of (market-based) insurance systems can result from constraints to premium ratings and from constraints on maximizing coverage: • due to climate change and the urbanization of floodplains, insurers are already experiencing or anticipating increasing risk and will be forced to raise their premium ratings. Higher premiums may cause increased unaffordability for low-income groups and an overall decreased demand, decreasing the financial viability of insurance programs. For some insurers, market conditions have already become unattractive because their climate risk exposure has risen and their consumers are unwilling or unable to pay higher premiums. • Related to unaffordibility is a partly too low insurance market penetration, i. E. A too small percentage of policy holders in the total population of exposed households. For example, the market penetration in europe varies across different insurance systems in europe from up to 100% in the mandatory system in france to very low penetration rates of 10-25% in the voluntary private insurance system in austria. A flood insurance scheme with a market penetration of <25% is regarded as economically unviable. Overcoming these constraints may require that governments step in by introducing forms of public insurance or ad hoc publicly funded compensation programmes.",0,41,1,2,2,2,8,2
